t_id,author_uid,favourited_by_uid,interaction_type
951534482909253632,489387676,2447665636,5
951534964905930752,935777951374700544,631163382,5
951535274932269056,3741254896,1105669592,5
951535293575778304,70058635,2156047026,5
951535572459208706,721535444,90616027,5
951535637378711552,102187929,2388222403,5
951535696115785729,1512060722,396981910,5
951536323411636224,255821974,2156047026,5
951536323411636224,255821974,31285227,5
951536375354019843,104611390,45294856,5
951536375656042496,37396210,39024756,5
951536377153368068,744454819285442560,396981910,5
951536938804269056,489387676,2447665636,5
951536941140447234,926546712268886017,396981910,5
951537046547517440,744454819285442560,396981910,5
951537046547517440,744454819285442560,880996866065707009,5
951537261144780800,907067453598875650,919010720,5
951537510294880256,69421956,716573580629180416,5
951537538493280256,294003105,3213121774,5
951537691501498369,489128778,30176213,5
951537783205650432,26589987,31285227,5
951538328557576192,864608682,771301994,5
951538589757718528,65014931,765102806,5
951539268605874176,22199800,2805660404,5
951539318560034816,336445332,134995216,5
951539329469476864,4621746077,1105669592,5
951539608868634624,328756473,2805660404,5
951539797973069825,4768032794,1139088236,5
951540198550073344,25246881,1016975653,5
951540763241803776,48177728,64383960,5
951541776405364736,181572333,53603688,5
951541991065534464,545535923,2931528546,5
951542109051342848,498203373,4752893372,5
951542271337476096,153724276,129396299,5
951542401062993920,3274684562,2156047026,5
951542692411883520,2611035672,259076606,5
951543022696652800,840471846,188526331,5
951543275105611776,499073990,10654812,5
951543319330369536,740623508,3301597099,5
951543426243284992,209176493,208905805,5
951543426243284992,209176493,271372416,5
951544226642149377,74058491,396981910,5
951544912603828224,88387950,924414421,5
951545025917145088,1700626069,4751517318,5
951545153918984193,237920909,866150352571256832,5
951545293413085184,6110982,10654812,5
951546177547358208,11757522,852362642639396864,5
951546457403871232,2393217198,864849750,5
951546811059027968,83744167,1376115612,5
951547821186015232,1164161689,12851802,5
951548244118552576,19683792,556834642,5
951548280747442176,2444888360,2805660404,5
951548280747442176,2444888360,596192355,5
951548532283985920,2147578833,702845765966647296,5
951548853269954561,2314381573,24847805,5
951548860253417472,322866759,249616322,5
951549925380177920,2203783574,151774270,5
951550065411313664,199678183,300442820,5
951550564860542976,27413507,271372416,5
951550617427746816,900509767570870272,1670391769,5
951550908994760704,2183231114,13024522,5
951551114930991104,38513145,77217694,5
951551949148745728,71019945,824746809805328384,5
951552045156372480,91478624,1855527763,5
951552259707383808,67925453,267523967,5
951552300438372352,25365536,1016975653,5
951552471926738946,1705984340,3005708427,5
951552539425693696,1638469639,842348951139307522,5
951552879868825600,14879825,383914399,5
951553020625432576,36311109,2783959278,5
951553361165373440,2833715381,852362642639396864,5
951554080899584000,210138735,354044452,5
951554186797133824,28874408,716573580629180416,5
951554242195603456,21654257,153271366,5
951554242195603456,21654257,208905805,5
951554242195603456,21654257,2520462038,5
951554242195603456,21654257,266907261,5
951554280351203330,15635604,823121261869993984,5
951554291222790144,366549733,178304383,5
951554422752120833,23083404,121609038,5
951555043127209984,500497164,740491872594862081,5
951555149964632064,1129296061,3376630454,5
951555468417056768,15473958,915783024,5
951555532208463874,701837845519056896,790469423362560000,5
951555936702775296,228551901,153312529,5
951556084061429765,871108770096586752,1105669592,5
951556670726995968,80144576,80262971,5
951557334542770184,123974837,208905805,5
951557904510824448,3267757416,22657534,5
951558255893012486,21060567,3005708427,5
951558512361930752,2185366544,716573580629180416,5
951558523187478528,869758549060075520,596192355,5
951559305370767360,1198992138,24234366,5
951559359611338752,25093616,889287163409387520,5
951559360739647488,189283341,80262971,5
951559562175201286,598870066,3301597099,5
951559755096576000,937175710472343552,51028856,5
951561005053575168,369302697,1376115612,5
951561055754272768,525812268,31285227,5
951561532101492736,785461610,351271016,5
951562033350131712,951377829014355969,2728942164,5
951563349174579200,99394501,1866251784,5
951563366526603265,214173267,842348951139307522,5
951563571187593216,374037650,804559051,5
951564373696245760,83065265,1306124826,5
951565000102957056,3162167780,2533375958,5
951565065685147648,573842268,1016975653,5
951565127341498368,183740583,804559051,5
951565733997129728,30584262,1712658218,5
951566041855004673,2773028333,716573580629180416,5
951566563659796481,338007458,284960423,5
951566564612075520,17939037,182191483,5
951566732803522560,32808020,335787776,5
951566949389135878,746366462655369216,702845765966647296,5
951566961791700992,23697406,284960423,5
951567102690938880,369583954,889287163409387520,5
951567753139208192,26738483,3301597099,5
951568031351582720,1261124768,2931528546,5
951568032488292353,21814628,22657534,5
951568258318049281,53338746,80262971,5
951568349619777537,972651,1016975653,5
951568399708012544,806382302,42813270,5
951568674904780801,3320478908,880996866065707009,5
951568942505644032,88982108,195622064,5
951568968300486657,1087860428,915783024,5
951569426733678592,2377815434,1016975653,5
951569663422382080,868983452,208905805,5
951569851062996992,25059265,20114602,5
951570423895896064,216597213,128411498,5
951570426953482240,870849773078589440,16646089,5
951570482322595840,935916118870552577,12851802,5
951570500190269440,509671463,1376115612,5
951570537716899840,1083851426,39024756,5
951570777438130176,22600975,1016975653,5
951570802452914178,538031518,241055986,5
951570876058673152,29947296,568563620,5
951571016245022721,751344770874736640,162944319,5
951571157211328513,243393079,842348951139307522,5
951571743147147265,22876462,12851802,5
951571960366018560,112243365,80262971,5
951572210803601408,632577753,31285227,5
951572468195454977,240452829,396981910,5
951572486734295040,1921888279,2917717861,5
951572486734295040,1921888279,31285227,5
951572541080064000,3352466116,3438712659,5
951572580514791424,1083851426,39024756,5
951572631408422912,933546205367345152,396981910,5
951572797448388608,770658370436988928,1470787362,5
951572893111955456,766204608070971392,803868611597070336,5
951572931083161600,945514407882317824,2728942164,5
951573149862182912,766204608070971392,803868611597070336,5
951573512782622720,100348906,2388222403,5
951573704869335040,361910269,753657336678354944,5
951574023263211520,12096202,65554130,5
951574364733845504,65212833,866150352571256832,5
951574854939095040,1339895886,864849750,5
951574909565665280,949907339263475712,2728942164,5
951574941022875648,14724725,721358889514455040,5
951574941845028864,7912512,224776638,5
951575287015251968,52975520,65554130,5
951575309870022656,163274390,763261807435714561,5
951575379470254081,379886188,241055986,5
951575507442712577,207932870,2595865716,5
951575739735961602,229705734,1016975653,5
951575757888860161,2542945340,1016975653,5
951576149603201024,269143884,729307612735361024,5
951576248173645824,56559078,39024756,5
951576273435877376,779417798,224776638,5
951576544706613248,93326210,1229205847,5
951576606291607552,1473278234,702845765966647296,5
951577003261661186,53297400,804986222070284288,5
951577848158064641,43629419,45294856,5
951577852436197377,3435412486,80262971,5
951578071403917312,2341433004,128411498,5
951578263004106752,882259496,568563620,5
951578294184488962,31059230,1016975653,5
951578898466295808,4046069658,90616027,5
951579531231494145,84269710,384178657,5
951579639759085568,436544144,239782939,5
951580073710243840,17959240,796152745203929089,5
951580103229652992,630885014,30176213,5
951580111719096323,701706051700264960,522982741,5
951580155058663424,890891,782404054236352512,5
951580180887343104,19580770,563623339,5
951580709583540224,18905975,321264230,5
951580922847154181,29417304,2520462038,5
951580953805176835,14166235,915783024,5
951581068905213954,48863654,2728942164,5
951581120587599872,801168468,1105669592,5
951581365396324352,22354381,734629429339643904,5
951581508543963136,112764971,45294856,5
951581688865476608,66774246,2884013610,5
951581717671723008,16946704,182191483,5
951581769446412289,784130574101479424,388026817,5
951581782624886786,1905365372,2855810124,5
951582010140700672,21728303,2520462038,5
951582026318143489,1969488763,1932318385,5
951582114121596928,53306269,112647498,5
951582190747443205,533819112,4752893372,5
951582190747443205,533819112,882210433611866112,5
951582401817440256,56149176,2595865716,5
951582432251150337,28406270,53603688,5
951582557308506112,134260926,201694330,5
951582680092696577,113434266,2838840072,5
951582900121624576,28026149,852362642639396864,5
951583129071996928,2720929469,31285227,5
951583331421794304,897306830,328298348,5
951583387004887045,304932002,351271016,5
951583647685001216,53554002,766979290306973696,5
951583683890184193,2917572222,65554130,5
951583727607582726,1020311509,1105669592,5
951584155858620424,2497984942,265502277,5
951585017007951873,472587261,2520462038,5
951585053619896320,251890113,2917717861,5
951585105138524160,97753162,284960423,5
951585435238719488,1020311509,1105669592,5
951585584954277889,29873662,1016975653,5
951585588615901184,789025232,2595865716,5
951585601760866304,15787775,803868611597070336,5
951585650481876992,338007458,284960423,5
951585722959450113,728864762663043072,3301597099,5
951585750272929793,798665918444355584,22657534,5
951585820871311360,2601088044,565183238,5
951585980238229504,222483302,387481992,5
951585987599024128,97753162,284960423,5
951586075075473408,55079634,112647498,5
951586075075473408,55079634,2156047026,5
951586075075473408,55079634,837136405,5
951586161931235328,166669818,2520462038,5
951586599900299264,22246016,182191483,5
951586756096278528,2156278138,774823162932449280,5
951586788824424450,2156278138,774823162932449280,5
951587293327863809,289235196,269596401,5
951587362118631424,407520311,10590642,5
951587362118631424,407520311,1510516256,5
951587362118631424,407520311,2910602114,5
951587982129221632,143104075,22657534,5
951587982129221632,143104075,393211622,5
951588010184777728,249346453,14581173,5
951588049883873280,3272642102,16646089,5
951588148865253376,249370633,2297057988,5
951588340758806529,358545917,2595865716,5
951588361084563458,14071624,30176213,5
951589067128324096,870629200348274688,153271366,5
951589567429332993,2233154425,121609038,5
951589567429332993,2233154425,2520462038,5
951589567429332993,2233154425,30176213,5
951589567429332993,2233154425,53603688,5
951589804038344705,838207103852396544,1016975653,5
951589920359010305,732669929216970754,3246614169,5
951590102056058880,896941926,224776638,5
951590109664694272,22127864,2338798188,5
951590182461034497,701837845519056896,790469423362560000,5
951590414330429440,14724725,721358889514455040,5
951590597894311936,882264192878755841,2595865716,5
951590629007503360,102179161,16646089,5
951590727955316736,4804767974,269595830,5
951591067169652736,915215766307332096,803868611597070336,5
951591153656385536,2701662841,3246614169,5
951591180638269440,362306058,3438712659,5
951591292684955648,882264192878755841,2595865716,5
951591630603276288,2612570428,782404054236352512,5
951591831501881344,237860489,2560629409,5
951591907511209984,24095073,3889124006,5
951592033831018497,36711022,10654812,5
951592033831018497,36711022,121609038,5
951592033831018497,36711022,388026817,5
951592111014526977,3087492885,2595865716,5
951592137145180160,83831651,20305066,5
951592258804924418,169767749,407520311,5
951592536841240576,45882011,269595830,5
951592542558138369,2150266106,396981910,5
951592723181637633,139823781,1016975653,5
951592723181637633,139823781,2533375958,5
951592861207678976,789025232,2595865716,5
951593000529883136,1043216442,16646089,5
951593258391543808,326765076,1441028306,5
951593258391543808,326765076,153271366,5
951593258391543808,326765076,208905805,5
951593258391543808,326765076,224776638,5
951593258391543808,326765076,2297057988,5
951593258391543808,326765076,2514008936,5
951593258391543808,326765076,2520462038,5
951593258391543808,326765076,2805660404,5
951593258391543808,326765076,3438712659,5
951593258391543808,326765076,596192355,5
951593258391543808,326765076,65554130,5
951593313949437955,25093616,889287163409387520,5
951594020404383745,4484949676,1866251784,5
951594088909844480,950920564952084480,16646089,5
951594101799038976,15088481,813327952272183296,5
951594114604204033,882264192878755841,2595865716,5
951594599352422400,30261067,3889124006,5
951594653949689856,2383241095,866150352571256832,5
951594779174825984,4675715983,2855810124,5
951595053138329600,2373544872,301395199,5
951595087758151680,170620246,852362642639396864,5
951595155060015104,15066876,3889124006,5
951595183346462722,882264192878755841,2595865716,5
951595428268580864,913973792153550848,631163382,5
951595840258428929,257639463,1016975653,5
951595918100279296,943906396180905984,167269303,5
951595918100279296,943906396180905984,804986222070284288,5
951596112523288576,326463038,842348951139307522,5
951596149135368201,133345893,3166384303,5
951596415423209472,6473022,1029667602,5
951596415423209472,6473022,874044454885142528,5
951596458637176832,2289770467,1016975653,5
951596930856988673,81953090,269595830,5
951597119143596042,19633066,729307612735361024,5
951597522216194048,16265584,77217694,5
951597920695955456,18202677,16646089,5
951598418345914368,833238560694079488,42813270,5
951598497052184577,24896412,30176213,5
951598627767463937,2968635633,351271016,5
951599251720728576,31213162,4271377579,5
951599306154258432,846462316090552320,4459595420,5
951599560794824706,455585786,4788444973,5
951599711688974336,52339186,411335454,5
951599733885292544,3288879585,265502277,5
951599889909100544,25235151,2595865716,5
951599993093201920,2539528830,327060467,5
951600585043775488,441120320,716573580629180416,5
951600595743444996,19501332,327060467,5
951600595743444996,19501332,393211622,5
951600947213430784,995933664,2728942164,5
951601035599998976,15846407,716573580629180416,5
951601132194865152,78523300,2595865716,5
951601694776770560,172652106,2520462038,5
951601941703831552,753952197868609536,162944319,5
951601942941216769,78316103,28455038,5
951601947437617154,132345262,388026817,5
951602179311247360,43662605,10590642,5
951602390935003136,819007729,284960423,5
951602661605847040,495963776,112647498,5
951602661605847040,495963776,2916786304,5
951603503599775744,36711022,121609038,5
951603701634002944,2235067650,301395199,5
951603875768778753,43662605,224776638,5
951603875768778753,43662605,2297057988,5
951603875768778753,43662605,2520462038,5
951603875768778753,43662605,351271016,5
951604268863115264,2826253237,42599929,5
951604660787294208,378545076,631163382,5
951604663412903937,29394911,284960423,5
951604683155693568,2314381573,24847805,5
951604722292621315,16212952,614016613,5
951604817511657472,105401450,24847805,5
951605028577423360,884595972591861761,2857208846,5
951605028577423360,884595972591861761,793672690699608064,5
951605187977805824,2314381573,24847805,5
951605274271408130,2580512198,3301597099,5
951605325760667648,2968635633,351271016,5
951605505662701568,246008564,791295296,5
951605766783361024,584783228,631163382,5
951605786882449410,440519278,284960423,5
951605810513117184,806820644683776002,2595865716,5
951605810513117184,806820644683776002,90616027,5
951606796963188738,110365072,716573580629180416,5
951607011380158464,20747942,23428941,5
951607605289353216,947964838508138498,388026817,5
951608104730312704,14724725,721358889514455040,5
951608105246208000,1599884659,2156047026,5
951608105246208000,1599884659,2309002669,5
951608260221591552,321841033,2156047026,5
951608260221591552,321841033,354823499,5
951608260221591552,321841033,3889124006,5
951608260221591552,321841033,426665236,5
951608269901983744,2156299840,774823162932449280,5
951608639596449792,1399936034,24847805,5
951608782458560513,538482349,128411498,5
951608799323832320,202750897,77217694,5
951608811134922752,1720701343,782040722241236992,5
951609031486943232,169004849,2805660404,5
951609198663622656,35129739,18399332,5
951609333237731329,1860342871,239782939,5
951609542982463489,448382997,265502277,5
951609618601570304,1876170558,3246614169,5
951609699606016000,2646617678,763261807435714561,5
951609769529262081,728864762663043072,3301597099,5
951609769835425792,403843736,65554130,5
951610174615072768,393066020,882210433611866112,5
951610351384064000,35619835,362830410,5
951611336210882561,551050949,882210433611866112,5
951611494545874945,22421051,852362642639396864,5
951612188178964480,25093616,889287163409387520,5
951612379221016576,25365536,1016975653,5
951612379221016576,25365536,804559051,5
951612379221016576,25365536,944519143,5
951612444182548481,17017636,327060467,5
951612502021820417,2380819110,24847805,5
951612552194146304,869727266456064000,753657336678354944,5
951612627167469573,110365072,95940865,5
951612828376489984,2380819110,24847805,5
951612963198140421,18228898,20305066,5
951612963198140421,18228898,239782939,5
951612963198140421,18228898,2507275886,5
951612963198140421,18228898,388026817,5
951612967207911424,25365536,1016975653,5
951613066101211136,151327231,362830410,5
951613463163555841,28708522,24847805,5
951613534739165184,708063897362694144,631163382,5
951613704486834176,591442412,2533375958,5
951613804458139648,1388148914,2595865716,5
951613908296413184,2262042133,269596401,5
951613908296413184,2262042133,426665236,5
951613908296413184,2262042133,804986222070284288,5
951613925212135424,6351572,388026817,5
951613943486734336,2483250559,362830410,5
951614808700477443,1744378806,1744378806,5
951614900391964672,2776160768,3213121774,5
951614971506552832,16264006,614016613,5
951615037973594113,309397804,1016975653,5
951615037973594113,309397804,10590642,5
951615037973594113,309397804,18684585,5
951615037973594113,309397804,2838840072,5
951615037973594113,309397804,383914399,5
951615232987643905,119003386,2595865716,5
951615298427408385,1744378806,1744378806,5
951616193382596608,25365536,1016975653,5
951616293983027200,1860342871,3166384303,5
951617039663353856,861927176,265502277,5
951617901613629441,54774001,2931528546,5
951617944659767296,239672340,782040722241236992,5
951618232477200386,59024550,10590642,5
951618232477200386,59024550,2297057988,5
951618283072925696,480016305,151774270,5
951618518293688322,156088123,924414421,5
951618783797428224,703340982331256832,1245702187,5
951618887178641408,125631814,162944319,5
951618922184413184,2846189227,819764467537825792,5
951618992988332032,274891222,866150352571256832,5
951619680812216320,172748492,2931528546,5
951619738148286464,823357019272847360,2595865716,5
951619786693316608,2573009871,3246614169,5
951619869476294659,313083365,2297057988,5
951620172158140416,526677255,563623339,5
951620459069616128,3065618342,864849750,5
951620631199563776,53303554,2297057988,5
951620709167652864,127752884,328298348,5
951620935429296128,1705984340,3005708427,5
951621140346056704,2546485422,3213121774,5
951621191734673408,3013777044,864849750,5
951621364506509312,3320478908,880996866065707009,5
951621433943244800,297938887,151774270,5
951621433943244800,297938887,182191483,5
951621433943244800,297938887,24642846,5
951621433943244800,297938887,269596401,5
951621433943244800,297938887,31285227,5
951621433943244800,297938887,42599929,5
951621433943244800,297938887,426665236,5
951621433943244800,297938887,433090038,5
951621433943244800,297938887,68548922,5
951621719038545920,290794562,24847805,5
951621808939241478,18393773,2520462038,5
951622034911449088,1093638847,31285227,5
951622239589404672,1286312880,265502277,5
951622694293958657,795462733294608384,1550348929,5
951622724337647617,16684243,301395199,5
951622884304207874,3238087294,3331844781,5
951622955183804416,2184650972,522982741,5
951623187166629888,223325182,129620044,5
951623236386770945,889909722,2673546439,5
951623456369516545,1000901100,803868611597070336,5
951623594777354240,826623683057721344,1016975653,5
951623662691586048,16284272,65275995,5
951623903255912449,14098607,12851802,5
951623968447975424,909974907865391104,18684585,5
951623988836384768,14724725,721358889514455040,5
951624040132808704,877101204253188096,802679439121207296,5
951624287739265024,703030301564338178,42813270,5
951624491263643649,805216730679156736,18399332,5
951624581126778882,346148990,90616027,5
951624584242982912,413674960,151774270,5
951624766854651904,815403134281392129,362830410,5
951624936522637312,814822926,112647498,5
951625158061563905,380777489,151774270,5
951625456431673344,26127640,301395199,5
951625645036945409,15390381,271372416,5
951625649436971009,2171490026,3166384303,5
951625782031347713,972651,151774270,5
951625809416019968,29394911,284960423,5
951625857533014017,177470485,409512039,5
951625930836992001,2603192304,359995092,5
951625930836992001,2603192304,362830410,5
951626009857679368,747686034,563623339,5
951626077855608832,803540046246617089,740491872594862081,5
951626077855608832,803540046246617089,96468014,5
951626312459800576,92877778,22657534,5
951627436759728128,3272642102,22657534,5
951627436759728128,3272642102,2884013610,5
951627817904582656,524920756,27188775,5
951627902256402433,822536227689734145,80262971,5
951628032694890497,66812365,2297057988,5
951628064965918721,2314381573,24847805,5
951628165448945664,13992132,239782939,5
951628286450282496,592308205,300442820,5
951628373331185664,300506276,121609038,5
951628423641919488,3324167081,65275995,5
951628844338880512,310145271,24847805,5
951628862286417921,926938817529032704,880996866065707009,5
951629050635804672,3232036688,1932318385,5
951629411081580544,108146158,4459595420,5
951629478995914753,297916116,1510516256,5
951629587905171456,3069891561,65275995,5
951629711444082688,917937726292234241,924414421,5
951630011601076224,1337785291,31285227,5
951630074788298752,1649136992,269596401,5
951630145680416768,74312227,2388222403,5
951630145680416768,74312227,79111635,5
951630535788412928,2352523700,321264230,5
951630994792214528,36684482,65275995,5
951631186262216705,46682248,602320287,5
951631313978605568,430222279,445322852,5
951631361302937601,1343823578,542438378,5
951631604207706112,297938887,183136266,5
951631729336336384,808815304382021632,767026350,5
951631968428437504,1860342871,2560629409,5
951632321454714881,409127781,19184798,5
951632759042093056,746387674286559232,393211622,5
951632793741574144,65280837,791295296,5
951632800620331008,14724725,721358889514455040,5
951632851052605442,154280902,396981910,5
951633022645821440,758430193853734912,804559051,5
951633206293413889,168891447,729307612735361024,5
951633364196274177,623316762,740491872594862081,5
951633656887566339,928654885079474177,65275995,5
951633969178537984,36326202,497550434,5
951634180860870656,2933046602,823121261869993984,5
951634202075770880,168020161,22657534,5
951634249953828865,4781238716,65275995,5
951634307222654976,900244234770432000,162944319,5
951635735802761216,834899546161430528,794705784,5
951635801242198018,35831704,35608553,5
951635801334472705,2934398510,2673546439,5
951635873585598465,29665643,1016975653,5
951635904480927745,707231479047315456,832078669480763392,5
951636157460172800,1227333049,4788444973,5
951636353384665088,589164637,266907261,5
951636694448705537,20743221,2338798188,5
951636702497517568,17813513,231725470,5
951636741777010688,787630610101645312,3213121774,5
951636775214104576,67739515,590785225,5
951637077300596737,56783491,1016975653,5
951637207357403136,3048956939,3213121774,5
951637572576477184,2800581040,2297057988,5
951637572576477184,2800581040,239782939,5
951637572576477184,2800581040,2520462038,5
951637572576477184,2800581040,3005708427,5
951637572576477184,2800581040,716573580629180416,5
951637655103586304,2523637615,2447665636,5
951637959983247362,227837742,383914399,5
951637976475471872,1399936034,24847805,5
951638044242739206,498308091,65275995,5
951638291849383938,750642854,319359157,5
951638304172265472,561460173,477477231,5
951638375672332288,787630610101645312,3213121774,5
951638959616008192,556834642,151774270,5
951639100720689152,148738039,2297057988,5
951639194148913152,34800396,146810598,5
951639194148913152,34800396,824746809805328384,5
951639472923295744,873764199171670016,866150352571256832,5
951639674765766656,251890113,2917717861,5
951639968660762624,450403573,65275995,5
951640798734401537,2927383484,2743962804,5
951640798734401537,2927383484,296098682,5
951640841923080193,2728285753,4459595420,5
951641003571609600,16627712,362830410,5
951641064653246464,290934418,2156047026,5
951641066314387457,718269703521771522,4459595420,5
951641075050954752,808815304382021632,767026350,5
951641121200914432,251890113,2917717861,5
951641257029246976,2728285753,4459595420,5
951641533836652550,24896412,30176213,5
951641629655490560,718269703521771522,4459595420,5
951642232691585025,803113506153369601,65275995,5
951642257748299776,892477386,767026350,5
951642735739510784,2515260804,2852463842,5
951642911787057153,1775731,51028856,5
951643456287342593,2728285753,4459595420,5
951643602634985472,3302298698,2931528546,5
951643760655589376,718269703521771522,4459595420,5
951643816464805889,22872643,393211622,5
951644013035057152,44317642,34491043,5
951644019242577920,23003467,474874069,5
951644264320024576,233897457,852362642639396864,5
951644415847694336,948612991112634372,65275995,5
951644505794662400,949301454338129920,65275995,5
951645129298735104,2547089850,790469423362560000,5
951645798219042817,744454819285442560,396981910,5
951646079019237376,3624014954,12851802,5
951646232002220032,311261889,767026350,5
951646279951511552,51028856,767026350,5
951646409597399041,612052348,2156047026,5
951646409597399041,612052348,466252460,5
951646744764284928,279967425,597441614,5
951646801232211968,23187132,631163382,5
951647054798888960,11189732,183136266,5
951647099590008832,18668379,24847805,5
951647117826670592,3196591382,4459595420,5
951647167885824001,2846189227,224776638,5
951647167885824001,2846189227,819764467537825792,5
951647604588167174,202884181,2297057988,5
951647983728173056,3247520558,3955241712,5
951647983728173056,3247520558,856256462414368768,5
951648090246692869,59468437,3213121774,5
951648139198517248,3232036688,1932318385,5
951648669022879744,202884181,2297057988,5
951648678296485888,3233462071,224776638,5
951648989664825344,202884181,2297057988,5
951649082799374336,212448103,79111635,5
951649160217817088,2743962804,2713757090,5
951649169793458177,762202685063827456,568563620,5
951649331970527232,301201687,563623339,5
951649674082971648,2728285753,4459595420,5
951649757885272064,15321506,602320287,5
951650079227695105,54113356,2160283782,5
951650117701922816,2523618960,563623339,5
951650181962846209,2728285753,4459595420,5
951650206751191040,151805556,804986222070284288,5
951650358782119936,2728285753,4459595420,5
951650452373950464,4777767515,3534754938,5
951650594854498305,1727466480,1592164885,5
951650594854498305,1727466480,3165124495,5
951650719404347394,754860209877688320,880996866065707009,5
951650901403619328,28465428,327060467,5
951650902665936897,4457130200,18399332,5
951651447887679488,3196591382,4459595420,5
951651539671642113,103181326,841429280655527938,5
951651877707370497,85220923,2931528546,5
951651995894640640,1072999778,563623339,5
951652519121338369,347613960,39697698,5
951652609693306881,234122155,2309002669,5
951652835610959872,22469182,818219989647826944,5
951653163743854592,2895209718,2931528546,5
951653385530351616,252291818,1712658218,5
951654228652535810,130618814,35608553,5
951654846641459202,717067922158411777,2309002669,5
951654857550675968,2361279440,2884013610,5
951654921102753792,2505833024,2673546439,5
951655139898740737,73406718,602320287,5
951655309914791936,920089394,2156047026,5
951655317581934592,423907528,24847805,5
951655719488569346,259597381,70022634,5
951655861725868033,22273748,563623339,5
951656047525085187,25951060,4752755600,5
951656430343540737,22084427,65554130,5
951656635201503233,773782495,434692481,5
951656721340076033,19923144,602320287,5
951656848389582848,154280902,396981910,5
951656969474998272,157140968,867220484080910337,5
951656979658870785,144286635,396981910,5
951657205639430145,2786975958,631163382,5
951657212145004545,21725844,4459595420,5
951657275017478145,256424454,362830410,5
951657328146706432,806820644683776002,2595865716,5
951657328146706432,806820644683776002,90616027,5
951657505217589248,70903374,271372416,5
951657918314692608,2728285753,4459595420,5
951658039504928768,421830010,53603688,5
951658241481572352,169362285,2713757090,5
951658241481572352,169362285,354044452,5
951658417185329153,19923144,602320287,5
951658521619177472,434865824,767026350,5
951658546822660097,495620270,631163382,5
951658562815758337,961445378,485468229,5
951658608218972160,462056846,39024756,5
951658755585789952,1652541,22657534,5
951658794928324608,2988593685,2931528546,5
951658794928324608,2988593685,50838736,5
951658799877640192,16319888,1866251784,5
951658816730382336,73406718,602320287,5
951658892114751489,3064232140,45294856,5
951659011836915712,22178780,602320287,5
951659016316338177,16986635,22657534,5
951659156867600384,716718441663627264,864849750,5
951659225477931010,936102151582973953,3213121774,5
951659395875680256,1554762541,631163382,5
951659793520963584,3297022953,2595865716,5
951659966187950080,84279963,80262971,5
951660786572607488,272892336,3163623721,5
951660823788900352,2334193741,121609038,5
951660950230306817,2451051224,24847805,5
951660995688083458,2776160768,3213121774,5
951661179658792960,2392406836,65275995,5
951661259547553792,252291818,31285227,5
951661393639452672,2923420200,3005708427,5
951661393639452672,2923420200,328298348,5
951661552414806017,208887575,2884013610,5
951661660820840450,2226496302,3213121774,5
951662132210233344,797225827079360512,734629429339643904,5
951662497400082432,184243666,563623339,5
951662671601926144,193843928,602320287,5
951662704015519744,327347231,393211622,5
951662921452421120,16834659,2852463842,5
951662921452421120,16834659,426665236,5
951663586329407488,183915239,328298348,5
951663596571844608,495620270,631163382,5
951664131291037696,2728285753,4459595420,5
951664544723607552,297938887,112647498,5
951664544723607552,297938887,151774270,5
951664544723607552,297938887,2713757090,5
951664544723607552,297938887,31285227,5
951664753587322880,17106461,34491043,5
951664917433630720,117243347,269595830,5
951665061466173440,236549282,1973860964,5
951665676837560320,23688549,1866251784,5
951665804356890624,59468437,3213121774,5
951665956371091457,22607562,80262971,5
951665998133800960,47543773,197710939,5
951666617707999232,2735974936,3128113692,5
951666677837524992,897056528015818752,3213121774,5
951666700797214720,282247392,563623339,5
951666852060688385,22993014,837136405,5
951666986051776514,17692554,3234899714,5
951666994595549189,290934418,2156047026,5
951667315912986624,15810778,35608553,5
951667336330674176,252291818,764413409366466560,5
951667803219640320,1532402708,2156047026,5
951667820030394368,2449296686,295603112,5
951668289360424960,4140541212,2931528546,5
951668289360424960,4140541212,328298348,5
951668370448859137,313083365,2297057988,5
951668633255620609,103181326,841429280655527938,5
951668828467064832,567862111,2560629409,5
951668937539899392,39706174,4271377579,5
951669583370481666,948957294095630336,2728942164,5
951669833854144512,2785192394,3213121774,5
951669870944489472,1606623798,39024756,5
951669990624673792,238575113,2297057988,5
951670179712217088,2747801779,3213121774,5
951670228382969856,202884181,2297057988,5
951670291641417728,767026350,70022634,5
951670461401776128,304410092,3213121774,5
951670620017840129,17974481,542438378,5
951670695238488064,910774395169161216,178621130,5
951670695238488064,910774395169161216,328298348,5
951670695238488064,910774395169161216,3301597099,5
951670724573319168,15576928,383914399,5
951670833868546048,271495538,158900527,5
951670833868546048,271495538,1973860964,5
951671381892128769,74274804,864849750,5
951671634925989888,1228453171,2931528546,5
951671650839232514,948387114273488896,852362642639396864,5
951671906947616768,35831704,35608553,5
951672148791209984,42570462,151774270,5
951672148791209984,42570462,23023318,5
951672148791209984,42570462,2520462038,5
951672148791209984,42570462,3005708427,5
951672148791209984,42570462,393211622,5
951673112310906880,1649136992,818219989647826944,5
951673469531389952,625155459,842348951139307522,5
951673558102507525,169767749,924414421,5
951673806610841600,221599128,1550348929,5
951673864433516545,1300881092,3213121774,5
951673916501647360,3513230292,31285227,5
951674474574831616,1244537545,265502277,5
951674574139219968,15224867,383914399,5
951674574139219968,15224867,53603688,5
951674598071812096,353570235,631163382,5
951674646595698688,819307296,753657336678354944,5
951674722047045632,930934593351426048,19352101,5
