v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
932,102,927569621858881536,927466216058425344,1,1509984805918,6/11/2017 20:22:32
932,150,927570877264420865,927446018202972160,1,1509985105230,6/11/2017 19:02:16
787,154,927546577694154753,927377824662487040,1,1509979311761,6/11/2017 14:31:17
828,198,927554172253335553,927553829176004610,1,1509981122445,7/11/2017 02:10:40
221,298,927568112748191746,927465081998229504,1,1509984446118,6/11/2017 20:18:01
16,299,927542621219602433,927395314654253056,1,1509978368464,6/11/2017 15:40:47
550,312,927576254080958464,927486459136811009,1,1509986387163,6/11/2017 21:42:58
550,312,927577297560813569,927318751397253126,1,1509986635948,6/11/2017 10:36:33
943,393,927542538990370821,927403237954777088,1,1509978348859,6/11/2017 16:12:16
943,393,927542581856055296,927351399637291009,1,1509978359079,6/11/2017 12:46:17
943,393,927544835745050624,927336001399345154,1,1509978896448,6/11/2017 11:45:06
943,393,927544910672052224,927403237954777088,1,1509978914312,6/11/2017 16:12:16
17,393,927574809185267712,927351399637291009,1,1509986042673,6/11/2017 12:46:17
17,393,927574839036207104,927409477376032768,1,1509986049790,6/11/2017 16:37:04
86,425,927543140629741569,927377064650358784,1,1509978492301,6/11/2017 14:28:16
86,425,927543994766249984,927344772867657728,1,1509978695943,6/11/2017 12:19:57
312,425,927574921147908096,927344772867657728,1,1509986069367,6/11/2017 12:19:57
708,425,927576625327120384,927344772867657728,1,1509986475675,6/11/2017 12:19:57
952,495,927552392517881856,927354351395336192,1,1509980698123,6/11/2017 12:58:01
335,530,927560509510971392,927362511636008960,1,1509982633365,6/11/2017 13:30:26
887,530,927570836881416192,927362511636008960,1,1509985095602,6/11/2017 13:30:26
932,707,927568694057881602,927450597451644930,1,1509984584713,6/11/2017 19:20:28
932,808,927569375053393920,927547007513874433,1,1509984747075,7/11/2017 01:43:34
86,811,927544069357801472,927463192090918912,1,1509978713727,6/11/2017 20:10:31
924,826,927550540388724738,927535337806712833,1,1509980256541,7/11/2017 00:57:11
932,846,927568947616116741,927559407499608065,1,1509984645166,7/11/2017 02:32:50
813,857,927545255632756736,927486903141535744,1,1509978996557,6/11/2017 21:44:44
312,857,927574713496305664,927486903141535744,1,1509986019859,6/11/2017 21:44:44
692,875,927562167477506048,927562118760747008,1,1509983028655,7/11/2017 02:43:37
42,875,927564761117724672,927562118760747008,1,1509983647027,7/11/2017 02:43:37
948,900,927545192135176193,927053571719172096,1,1509978981418,5/11/2017 17:02:49
966,907,927578644704317440,927510859626065921,1,1509986957132,6/11/2017 23:19:55
966,907,927578813864775685,927518708762779649,1,1509986997463,6/11/2017 23:51:07
966,907,927578842750955521,927520301750960128,1,1509987004350,6/11/2017 23:57:27
966,912,927578860203495426,927522373506437122,1,1509987008511,7/11/2017 00:05:41
921,920,927546768526626816,927514753848762368,1,1509979357259,6/11/2017 23:35:24
921,920,927550321911586816,927514753848762368,1,1509980204452,6/11/2017 23:35:24
921,920,927552272569167874,927514753848762368,1,1509980669525,6/11/2017 23:35:24
921,920,927553155335966720,927514753848762368,1,1509980879993,6/11/2017 23:35:24
921,920,927557709448208384,927514753848762368,1,1509981965778,6/11/2017 23:35:24
921,920,927563489203441665,927514753848762368,1,1509983343779,6/11/2017 23:35:24
921,920,927567034996621314,927514753848762368,1,1509984189162,6/11/2017 23:35:24
932,927,927569466136940545,927534783391059969,1,1509984768791,7/11/2017 00:54:59
550,927,927577216015245313,927576431915360256,1,1509986616506,7/11/2017 03:40:29
968,958,927581555224018945,927564674614177793,1,1509987651054,7/11/2017 02:53:46
267,971,927584997162258432,927584280364158976,1,1509988471676,7/11/2017 04:11:40
21,1196,927544766274838532,927107659165089792,1,1509978879885,5/11/2017 20:37:45
21,1196,927544804061220864,927107995321868290,1,1509978888894,5/11/2017 20:39:05
59,2,927611900032180225,927611195716198401,1,1509994885820,7/11/2017 05:58:37
990,15,927616049234759682,927529584026931200,1,1509995875067,7/11/2017 00:34:20
33,16,927592704468443143,926866894304395264,1,1509990309241,5/11/2017 04:41:02
986,21,927613623521832960,927501773090177025,1,1509995296732,6/11/2017 22:43:49
82,36,927603373586690048,927596946205827072,1,1509992852957,7/11/2017 05:02:00
928,37,927598108363681792,927596812411834368,1,1509991597630,7/11/2017 05:01:28
983,37,927612629744607235,927611868344213509,1,1509995059797,7/11/2017 06:01:18
881,74,927595109604102150,927581351636848641,1,1509990882670,7/11/2017 04:00:02
26,74,927615160822329344,927498548228145152,1,1509995663253,6/11/2017 22:31:00
813,74,927619209718312960,927576813857050624,1,1509996628585,7/11/2017 03:42:00
283,75,927592534599016448,927586402128232448,1,1509990268741,7/11/2017 04:20:06
81,76,927615050277273600,927614078675189761,1,1509995636897,7/11/2017 06:10:05
81,76,927618954511519744,927617045151272962,1,1509996567739,7/11/2017 06:21:52
83,77,927598339863994370,927591458323992576,1,1509991652824,7/11/2017 04:40:12
83,77,927605888919142404,927604174921109504,1,1509993452659,7/11/2017 05:30:44
83,77,927613222558904321,927606511332929536,1,1509995201135,7/11/2017 05:40:01
83,77,927620783907598336,927620555251044352,1,1509997003901,7/11/2017 06:35:49
83,91,927589172251996160,927586449775579136,1,1509989467095,7/11/2017 04:20:18
83,91,927604301416972288,927601479929778176,1,1509993074169,7/11/2017 05:20:01
83,91,927618946466844672,927617049630773248,1,1509996565821,7/11/2017 06:21:53
977,154,927603954921365505,927469739026276352,1,1509992991558,6/11/2017 20:36:31
978,154,927606025401917440,927469739026276352,1,1509993485199,6/11/2017 20:36:31
813,154,927606179710341120,927075534621650944,1,1509993521989,5/11/2017 18:30:06
479,154,927608680731746304,927445295733997568,1,1509994118279,6/11/2017 18:59:24
26,154,927612989846339584,927439437503410177,1,1509995145652,6/11/2017 18:36:07
26,154,927616407923179520,927351393337274368,1,1509995960585,6/11/2017 12:46:16
988,166,927613734452805632,927604807786946560,1,1509995323180,7/11/2017 05:33:14
186,166,927614988881051648,927604807786946560,1,1509995622259,7/11/2017 05:33:14
186,166,927615263544983552,927615174621589504,1,1509995687744,7/11/2017 06:14:26
988,166,927615706358620160,927615174621589504,1,1509995793319,7/11/2017 06:14:26
424,166,927615765678714881,927615174621589504,1,1509995807462,7/11/2017 06:14:26
996,166,927621189782179840,927618571823300608,1,1509997100669,7/11/2017 06:27:56
187,188,927617273606504448,927614840172027904,1,1509996166980,7/11/2017 06:13:06
813,215,927590196010455040,927514635833675776,1,1509989711178,6/11/2017 23:34:56
83,217,927616886426107904,927613385323220993,1,1509996074669,7/11/2017 06:07:19
813,236,927620499299069954,927619689261318144,1,1509996936045,7/11/2017 06:32:22
424,293,927615725702848512,926292788907528192,1,1509995797931,3/11/2017 14:39:45
491,298,927617165917687808,926729907173863424,1,1509996141305,4/11/2017 19:36:42
993,393,927618885603418112,927409477376032768,1,1509996551310,6/11/2017 16:37:04
982,527,927611116477222912,927434314500923392,1,1509994699006,6/11/2017 18:15:46
461,541,927621119225425921,927432676113498112,1,1509997083847,6/11/2017 18:09:15
151,777,927610056807346176,927605535024734209,1,1509994446361,7/11/2017 05:36:08
267,791,927587892981059584,927587585517608960,1,1509989162093,7/11/2017 04:24:48
851,857,927587176556228608,927486903141535744,1,1509988991284,6/11/2017 21:44:44
921,920,927595549955710976,927514753848762368,1,1509990987658,6/11/2017 23:35:24
921,920,927610461033508865,927610382855868416,1,1509994542736,7/11/2017 05:55:24
851,922,927589738667761664,927514905791680513,1,1509989602139,6/11/2017 23:36:00
58,922,927618120969154561,927617104248893440,1,1509996369007,7/11/2017 06:22:06
881,927,927594436116275200,927537826564132866,1,1509990722098,7/11/2017 01:07:05
267,927,927612509372272645,927610774301888512,1,1509995031098,7/11/2017 05:56:57
249,965,927597738996453381,927590297491595264,1,1509991509566,7/11/2017 04:35:35
543,985,927619679828500480,927619610870013952,1,1509996740668,7/11/2017 06:32:04
163,985,927621296103542785,927616514089541632,1,1509997126018,7/11/2017 06:19:45
996,995,927620753687826437,927619569858039810,1,1509996996696,7/11/2017 06:31:54
813,995,927620977604820993,927619569858039810,1,1509997050082,7/11/2017 06:31:54
940,995,927621072836587522,927619569858039810,1,1509997072787,7/11/2017 06:31:54
1022,16,927633463662071814,926866894304395264,1,1510000026990,5/11/2017 04:41:02
866,21,927621992315940864,927501773090177025,1,1509997292008,6/11/2017 22:43:49
599,21,927635243678314496,927501773090177025,1,1510000451379,6/11/2017 22:43:49
434,21,927635305628295168,927501773090177025,1,1510000466149,6/11/2017 22:43:49
813,60,927634685689257989,927633542451998721,1,1510000318344,7/11/2017 07:27:25
606,74,927630466991063040,927630416755830785,1,1509999312528,7/11/2017 07:15:00
22,74,927630904163426304,927630416755830785,1,1509999416758,7/11/2017 07:15:00
1017,74,927631618604445696,927630416755830785,1,1509999587094,7/11/2017 07:15:00
1022,74,927633151362523136,927576311903612928,1,1509999952532,7/11/2017 03:40:00
81,76,927622376426106883,927621579114209282,1,1509997383587,7/11/2017 06:39:53
81,76,927629680613584896,927626786158018560,1,1509999125041,7/11/2017 07:00:34
81,76,927633102096048128,927632319929901058,1,1509999940786,7/11/2017 07:22:34
83,77,927627598099750912,927621579684634624,1,1509998628531,7/11/2017 06:39:53
1002,85,927623796550287360,927615490725310465,1,1509997722171,7/11/2017 06:15:41
83,91,927633093195739136,927632314389159941,1,1509999938664,7/11/2017 07:22:32
387,92,927622479295606785,927616175105753088,1,1509997408113,7/11/2017 06:18:25
477,148,927631373178933248,927512040188428288,1,1509999528580,6/11/2017 23:24:37
996,154,927623070965215240,927469020172886016,1,1509997549178,6/11/2017 20:33:40
952,154,927625620007333888,927475672317964288,1,1509998156917,6/11/2017 21:00:06
952,154,927625676802396160,927483201647362048,1,1509998170458,6/11/2017 21:30:01
952,154,927625724978237445,927490771925602304,1,1509998181944,6/11/2017 22:00:06
158,154,927628937311612928,927490771925602304,1,1509998947824,6/11/2017 22:00:06
976,154,927630892645928961,927337524585832448,1,1509999414012,6/11/2017 11:51:09
203,154,927631868656152576,927466128896430080,1,1509999646711,6/11/2017 20:22:11
118,154,927633770844270592,927466128896430080,1,1510000100228,6/11/2017 20:22:11
1022,154,927634122398470145,927297700806115328,1,1510000184045,6/11/2017 09:12:54
279,160,927622595553271808,927619656138989568,1,1509997435831,7/11/2017 06:32:15
988,166,927621821255446528,927618571823300608,1,1509997251224,7/11/2017 06:27:56
988,166,927621855762046976,927621791962427392,1,1509997259451,7/11/2017 06:40:44
998,166,927622728395272192,927615174621589504,1,1509997467503,7/11/2017 06:14:26
974,166,927623258437849088,927615174621589504,1,1509997593875,7/11/2017 06:14:26
