t_id_u,created_at,author_uid_u,liked_by_uid_v
927216455690702848,2017-11-05 16:50:04,110692225,821848616704806913
927216542064037888,2017-11-05 16:50:25,238088181,140421021
927216700340211713,2017-11-05 16:51:02,22675279,36580509
927217354274148353,2017-11-05 16:53:38,84543865,394662979
927218116454518785,2017-11-05 16:56:40,63198882,634796515
927218263926411264,2017-11-05 16:57:15,27961673,2493713760
927218263926411264,2017-11-05 16:57:15,27961673,2699992597
927218263926411264,2017-11-05 16:57:15,27961673,762413174381436928
927218478712582149,2017-11-05 16:58:06,174451416,866816238692859909
927218841368666112,2017-11-05 16:59:33,402469255,721429073545818112
927218841368666112,2017-11-05 16:59:33,402469255,747434023
927218894791741440,2017-11-05 16:59:46,34965405,762413174381436928
927218972356894720,2017-11-05 17:00:04,24742040,3545757434
927218979160117249,2017-11-05 17:00:06,22505579,566131396
927218985166352385,2017-11-05 17:00:07,3240268815,1221089048
927219524163833857,2017-11-05 17:02:16,2324128938,762413174381436928
927219844709306368,2017-11-05 17:03:32,403647191,792818366
927219978012524544,2017-11-05 17:04:04,20562637,23728507
927220075051888640,2017-11-05 17:04:27,402469255,634796515
927220127313129477,2017-11-05 17:04:39,55215772,303181631
927220465667473409,2017-11-05 17:06:00,450422006,634796515
927220504565559297,2017-11-05 17:06:09,21144314,1644849428
927220632999415810,2017-11-05 17:06:40,2784231637,425986340
927220690264215552,2017-11-05 17:06:54,216299334,4835103652
927221031634456576,2017-11-05 17:08:15,2179573412,425986340
927221054417727488,2017-11-05 17:08:20,808815304382021632,1695568933
927221343463948289,2017-11-05 17:09:29,2185519721,754230356803411968
927221353564000256,2017-11-05 17:09:32,574738822,316991323
927221656161943552,2017-11-05 17:10:44,3010761907,39189226
927221656161943552,2017-11-05 17:10:44,3010761907,762413174381436928
927221901633744896,2017-11-05 17:11:42,432611623,919623912
927222073553928192,2017-11-05 17:12:23,26414094,634796515
927222507404431361,2017-11-05 17:14:07,281217109,425986340
927222714502340608,2017-11-05 17:14:56,326552322,634796515
927222995826786304,2017-11-05 17:16:03,401777102,634796515
927223132879978497,2017-11-05 17:16:36,1171355864,3323084130
927223510241501184,2017-11-05 17:18:06,139162440,23375821
927223579351179265,2017-11-05 17:18:22,4277654121,754230356803411968
927223742220161024,2017-11-05 17:19:01,46403451,28330938
927224086463434752,2017-11-05 17:20:23,2853531287,110864865
927224347479150592,2017-11-05 17:21:26,153451500,457724262
927224427418472448,2017-11-05 17:21:45,402469255,790355244697784321
927224452089180160,2017-11-05 17:21:51,808815304382021632,920135732970188800
927224633773846528,2017-11-05 17:22:34,2218371601,23728507
927224913546670080,2017-11-05 17:23:41,2784231637,425986340
927225043775643648,2017-11-05 17:24:12,2396677714,1146491389
927225101858115584,2017-11-05 17:24:25,739100173612126208,2279958901
927225229319041024,2017-11-05 17:24:56,879589964,878906676690038784
927225432755204096,2017-11-05 17:25:44,905604214398738433,140421021
927225606592434176,2017-11-05 17:26:26,41520155,44528969
927225766995202048,2017-11-05 17:27:04,793950044743409665,2464385258
927226199943843840,2017-11-05 17:28:47,2784231637,425986340
927226272979275776,2017-11-05 17:29:05,19701628,329754838
927226487652134912,2017-11-05 17:29:56,787367053,721429073545818112
927226528441630721,2017-11-05 17:30:06,379408088,866816238692859909
927226869224693760,2017-11-05 17:31:27,379408088,866816238692859909
927227018709815296,2017-11-05 17:32:02,41629785,721429073545818112
927227075819397120,2017-11-05 17:32:16,112471013,233587813
927227229511307264,2017-11-05 17:32:53,898314629172146181,899798038218063872
927227265133318144,2017-11-05 17:33:01,758888608577101827,714985550
927227312692752384,2017-11-05 17:33:13,307597697,6615142
927227791304773632,2017-11-05 17:35:07,21338827,42381766
927227963736772609,2017-11-05 17:35:48,259819977,385437296
927228059169837056,2017-11-05 17:36:11,19827010,19827010
927228457452318721,2017-11-05 17:37:45,2418100549,36623448
927228464792571904,2017-11-05 17:37:47,442084884,126298198
927228643406962690,2017-11-05 17:38:30,2584476138,762413174381436928
927228692002103296,2017-11-05 17:38:41,911146898,634796515
927229195822002178,2017-11-05 17:40:42,53644655,566131396
927229508398321664,2017-11-05 17:41:56,539196024,415870071
927230115301425152,2017-11-05 17:44:21,225862376,415870071
927230151846440961,2017-11-05 17:44:29,2584476138,762413174381436928
927230263859572736,2017-11-05 17:44:56,14387275,385437296
927230326790918144,2017-11-05 17:45:11,816741025528119296,606224766
927230397037010944,2017-11-05 17:45:28,360429592,323039444
927230542130614272,2017-11-05 17:46:03,331311644,303181631
927231095170523136,2017-11-05 17:48:14,628917368,634796515
927231109821186048,2017-11-05 17:48:18,245608008,634796515
927231118696382469,2017-11-05 17:48:20,1915336519,2181188602
927231147318312961,2017-11-05 17:48:27,811800539231035392,866816238692859909
927231421382524928,2017-11-05 17:49:32,2935049097,850482234511458305
927231459303104512,2017-11-05 17:49:41,703802240,850482234511458305
927231616182710272,2017-11-05 17:50:19,628917368,634796515
927231790401622016,2017-11-05 17:51:00,22903166,499113155
927231811486285824,2017-11-05 17:51:05,3336719950,833693328180903942
927232014872469504,2017-11-05 17:51:54,263257931,415870071
927232153653571584,2017-11-05 17:52:27,2584476138,762413174381436928
927232177254920192,2017-11-05 17:52:32,278036061,2812919877
927232323250204673,2017-11-05 17:53:07,3863605355,834169495
927232585624731648,2017-11-05 17:54:10,26414094,2699992597
927232585624731648,2017-11-05 17:54:10,26414094,398230757
927232585624731648,2017-11-05 17:54:10,26414094,420672054
927232585624731648,2017-11-05 17:54:10,26414094,69244382
927232623428202497,2017-11-05 17:54:19,706595417975365635,597960110
927233082981277696,2017-11-05 17:56:08,796705800911785984,3123109778
927233100932825088,2017-11-05 17:56:13,22949423,554331348
927233381443698689,2017-11-05 17:57:19,22145361,300963458
927233566286729216,2017-11-05 17:58:04,218236795,106155040
927233602462425088,2017-11-05 17:58:12,21523776,2849969338
927233709492854784,2017-11-05 17:58:38,2584476138,762413174381436928
927234032160706561,2017-11-05 17:59:55,404661154,267695291
927234056453890048,2017-11-05 18:00:00,26286109,457724262
927234056453890048,2017-11-05 18:00:00,26286109,857707212415881216
927234076783734784,2017-11-05 18:00:05,4918738512,36623448
927234100020350976,2017-11-05 18:00:11,27288119,803427129081761792
927234107612057600,2017-11-05 18:00:13,30140392,610693912
927234197642731522,2017-11-05 18:00:34,1421351,803427129081761792
927234309429383170,2017-11-05 18:01:01,131935861,187836067
927234313103458309,2017-11-05 18:01:02,19426551,927305388696805376
927234407777398784,2017-11-05 18:01:24,520498377,2902996061
927234510365843456,2017-11-05 18:01:49,27288119,803427129081761792
927234701596725248,2017-11-05 18:02:34,20683482,2697913410
927234932602056704,2017-11-05 18:03:29,55636718,721429073545818112
927234932602056704,2017-11-05 18:03:29,55636718,762413174381436928
927235108146356225,2017-11-05 18:04:11,211722410,866816238692859909
927235167609122816,2017-11-05 18:04:25,150822818,919623912
927235324798840832,2017-11-05 18:05:03,29568372,69835888
927235337298042882,2017-11-05 18:05:06,711283515745288192,457724262
927235409628803072,2017-11-05 18:05:23,449793923,762413174381436928
927235514725527552,2017-11-05 18:05:48,221769011,457724262
927235699287449600,2017-11-05 18:06:32,5402612,23728507
927235975788580865,2017-11-05 18:07:38,1171355864,3323084130
927236187156353024,2017-11-05 18:08:28,1095687769,242668238
927236187156353024,2017-11-05 18:08:28,1095687769,299032248
927236187156353024,2017-11-05 18:08:28,1095687769,6615142
927236187156353024,2017-11-05 18:08:28,1095687769,77247456
927236187156353024,2017-11-05 18:08:28,1095687769,821848616704806913
927236265564626945,2017-11-05 18:08:47,532672177,425986340
927236478475931648,2017-11-05 18:09:38,20329248,61114269
927236556817141762,2017-11-05 18:09:57,27288119,803427129081761792
927236581441851395,2017-11-05 18:10:02,3863605355,385437296
927237100868636673,2017-11-05 18:12:06,711370286,415870071
927237196322689024,2017-11-05 18:12:29,721429073545818112,20993036
927237196322689024,2017-11-05 18:12:29,721429073545818112,762413174381436928
927237244141875201,2017-11-05 18:12:40,107702315,803427129081761792
927237402522824704,2017-11-05 18:13:18,26414094,762413174381436928
927237421141512192,2017-11-05 18:13:23,900070800,554331348
927237643812982784,2017-11-05 18:14:16,237762974,66947279
927237643812982784,2017-11-05 18:14:16,237762974,762413174381436928
927237806073765888,2017-11-05 18:14:54,2584476138,762413174381436928
927237810796597248,2017-11-05 18:14:55,49013625,3032702545
927238026635481088,2017-11-05 18:15:47,258571110,970653379
927238078560862210,2017-11-05 18:15:59,4242198269,3323084130
927238190880186369,2017-11-05 18:16:26,900070800,554331348
927238260186800128,2017-11-05 18:16:43,468056642,762413174381436928
927238278494982146,2017-11-05 18:16:47,352389337,58974496
927238825805582336,2017-11-05 18:18:57,21495844,727827449342533632
927238836358385664,2017-11-05 18:19:00,34385709,762413174381436928
927239128776929281,2017-11-05 18:20:10,19678081,61114269
927239335606411266,2017-11-05 18:20:59,259819977,385437296
927239375347318784,2017-11-05 18:21:09,324398730,762413174381436928
927239491588444160,2017-11-05 18:21:36,26257166,96726172
927239556264378368,2017-11-05 18:21:52,57293975,518983652
927239668105592833,2017-11-05 18:22:18,247952264,20993036
927239811123040258,2017-11-05 18:22:52,316991323,316991323
927240346819477504,2017-11-05 18:25:00,22903166,213414123
927240346819477504,2017-11-05 18:25:00,22903166,2964050325
927240346819477504,2017-11-05 18:25:00,22903166,887507479562559488
927240351613620225,2017-11-05 18:25:01,10039022,803427129081761792
927240427756978176,2017-11-05 18:25:19,27288119,803427129081761792
927240473449603072,2017-11-05 18:25:30,814196505590366209,110864865
927240688512786437,2017-11-05 18:26:22,3796452077,566131396
927240825624514560,2017-11-05 18:26:54,395514224,2849969338
927240825624514560,2017-11-05 18:26:54,395514224,329754838
927240825624514560,2017-11-05 18:26:54,395514224,6615142
927241008617623553,2017-11-05 18:27:38,55636718,762413174381436928
927241396284723201,2017-11-05 18:29:10,131935861,267695291
927241396284723201,2017-11-05 18:29:10,131935861,803427129081761792
927241478086299649,2017-11-05 18:29:30,3051273709,3123109778
927241583409422337,2017-11-05 18:29:55,103900795,27961673
927241615026081793,2017-11-05 18:30:02,544493437,916901603671715840
927241722739986432,2017-11-05 18:30:28,787268544304144384,2279958901
927241996976128000,2017-11-05 18:31:34,240458719,3123109778
927242485566406656,2017-11-05 18:33:30,259819977,385437296
927242824524984320,2017-11-05 18:34:51,864750241,627640928
927242987465256960,2017-11-05 18:35:30,796705800911785984,3123109778
927243009862746113,2017-11-05 18:35:35,113124565,56208014
927243187730690048,2017-11-05 18:36:17,259819977,385437296
927243246794936322,2017-11-05 18:36:32,613020704,762413174381436928
927243310447677440,2017-11-05 18:36:47,177101260,42381766
927243382770069505,2017-11-05 18:37:04,266114717,762413174381436928
927243577272492032,2017-11-05 18:37:50,249289878,762413174381436928
927243719509729281,2017-11-05 18:38:24,2991842924,36623448
927244016797847552,2017-11-05 18:39:35,261934753,803427129081761792
927244034636005376,2017-11-05 18:39:39,22993014,23728507
927244162692517888,2017-11-05 18:40:10,19221222,2633835446
927244371421990912,2017-11-05 18:41:00,487147326,762413174381436928
927244417819226112,2017-11-05 18:41:11,222365344,150158071
927244540854939649,2017-11-05 18:41:40,927013390534328320,20745180
927244540854939649,2017-11-05 18:41:40,927013390534328320,222363217
927244540854939649,2017-11-05 18:41:40,927013390534328320,2266925107
927244540854939649,2017-11-05 18:41:40,927013390534328320,34615326
927244540854939649,2017-11-05 18:41:40,927013390534328320,41085318
927244540854939649,2017-11-05 18:41:40,927013390534328320,4121381232
927244540854939649,2017-11-05 18:41:40,927013390534328320,834169495
927244540854939649,2017-11-05 18:41:40,927013390534328320,90417811
927244540854939649,2017-11-05 18:41:40,927013390534328320,920135732970188800
927244730819162112,2017-11-05 18:42:25,242984239,3323084130
927244777539751936,2017-11-05 18:42:36,117777690,187836067
927244777539751936,2017-11-05 18:42:36,117777690,2730594234
927244777539751936,2017-11-05 18:42:36,117777690,59389707
927245156432019457,2017-11-05 18:44:07,41651800,69835888
927245297570471938,2017-11-05 18:44:40,2991842924,36623448
927245386967863296,2017-11-05 18:45:02,2282325246,916901603671715840
927245460493893633,2017-11-05 18:45:19,3010761907,762413174381436928
927245563262795776,2017-11-05 18:45:44,268180792,20993036
927245685354913793,2017-11-05 18:46:13,2176138431,226527580
927245850085961729,2017-11-05 18:46:52,7431372,1925835252
927245907279704066,2017-11-05 18:47:06,29709009,267695291
927246465570934784,2017-11-05 18:49:19,871686942,106155040
927246534088855552,2017-11-05 18:49:35,365084207,69835888
927246769162944513,2017-11-05 18:50:31,22111804,1627041102
927246769162944513,2017-11-05 18:50:31,22111804,45349182
927247108448669697,2017-11-05 18:51:52,49064306,721429073545818112
927247222391169024,2017-11-05 18:52:19,198799983,20719984
927247444596756480,2017-11-05 18:53:12,607295703,762413174381436928
927247698809507841,2017-11-05 18:54:13,80601870,721429073545818112
927247769982656513,2017-11-05 18:54:30,2584476138,762413174381436928
927247957627305984,2017-11-05 18:55:15,260886356,61718920
927248276700753920,2017-11-05 18:56:31,2584476138,762413174381436928
927248330240884736,2017-11-05 18:56:44,1439842729,73318876
927248533270482944,2017-11-05 18:57:32,1738756471,721429073545818112
927248636915933185,2017-11-05 18:57:57,4515199768,425986340
927248825525440516,2017-11-05 18:58:42,759994662,756768586786635776
927249045290024962,2017-11-05 18:59:34,561322592,69835888
927249056753246208,2017-11-05 18:59:37,207092182,56208014
927249056845500417,2017-11-05 18:59:37,15179738,23272027
927249196175966214,2017-11-05 19:00:10,116417387,788191976
927249196519845888,2017-11-05 19:00:10,1367531,23728507
927249245647671296,2017-11-05 19:00:22,2679625385,73318876
927249289600028673,2017-11-05 19:00:32,14433996,762413174381436928
927249550179315712,2017-11-05 19:01:34,484273670,150158071
927250124132073472,2017-11-05 19:03:51,46569466,546813174
927250171196592129,2017-11-05 19:04:02,133047159,36623448
927250556313374720,2017-11-05 19:05:34,865116085577801728,73318876
927250645136142336,2017-11-05 19:05:55,303549908,762413174381436928
927250845909086208,2017-11-05 19:06:43,366082519,2231897731
927250845909086208,2017-11-05 19:06:43,366082519,27961673
927250976423202816,2017-11-05 19:07:14,777119847801036800,756768586786635776
927251055200604162,2017-11-05 19:07:33,248150537,73318876
927251104227905536,2017-11-05 19:07:45,759994662,69244382
927251271999922176,2017-11-05 19:08:25,1530445488,613765548
927251287904804864,2017-11-05 19:08:29,55583285,36623448
927251430330830848,2017-11-05 19:09:03,27961673,762413174381436928
927251468465377286,2017-11-05 19:09:12,47395667,566131396
927251495535472640,2017-11-05 19:09:18,19827010,19827010
927251584173486080,2017-11-05 19:09:39,31641328,23728507
927251649323814914,2017-11-05 19:09:55,326071624,267695291
927251674997157889,2017-11-05 19:10:01,2578981622,762413174381436928
927251709323120640,2017-11-05 19:10:09,183133891,866816238692859909
927251822842142720,2017-11-05 19:10:36,14417940,3011775631
927252008675020800,2017-11-05 19:11:21,2872776598,191777364
927252074160705537,2017-11-05 19:11:36,3527552595,77247456
927252238598320129,2017-11-05 19:12:15,27013347,34615326
927252411789475841,2017-11-05 19:12:57,25203441,714985550
927252556232916992,2017-11-05 19:13:31,87818409,634796515
927252656367775754,2017-11-05 19:13:55,25203441,714985550
927252786177118208,2017-11-05 19:14:26,2304155569,20745180
927252786177118208,2017-11-05 19:14:26,2304155569,222363217
927252786177118208,2017-11-05 19:14:26,2304155569,41085318
927252786177118208,2017-11-05 19:14:26,2304155569,4121381232
927252845824565252,2017-11-05 19:14:40,872847601900675072,73318876
927252890183503872,2017-11-05 19:14:51,2745655591,73318876
927253223404113921,2017-11-05 19:16:10,242653461,2344478803
927253341691932674,2017-11-05 19:16:38,403647191,792818366
927253580939177986,2017-11-05 19:17:35,1730399348,73318876
927253645980155905,2017-11-05 19:17:51,2304155569,20745180
927253661541158912,2017-11-05 19:17:55,329918652,834169495
927253690020372480,2017-11-05 19:18:01,17121651,20745180
927253986259845120,2017-11-05 19:19:12,2304155569,20745180
927254077947432961,2017-11-05 19:19:34,265219530,69835888
927254176039542785,2017-11-05 19:19:57,715777394095861761,79151924
927254318041907200,2017-11-05 19:20:31,816817632934363136,610693912
927254720372199424,2017-11-05 19:22:07,54598980,899798038218063872
927254942808555520,2017-11-05 19:23:00,399289065,589041083
927254952153579520,2017-11-05 19:23:02,190582062,106155040
927254952153579520,2017-11-05 19:23:02,190582062,233260865
927255027692871680,2017-11-05 19:23:20,17121651,20745180
927255096886550528,2017-11-05 19:23:37,448750282,73318876
927255409726857216,2017-11-05 19:24:51,112475924,792818366
927255495815188480,2017-11-05 19:25:12,260923204,613765548
927255499837358080,2017-11-05 19:25:13,75257855,34615326
927255510105108485,2017-11-05 19:25:15,2935489123,36623448
927255574298923008,2017-11-05 19:25:31,4364715442,73318876
927255576693878785,2017-11-05 19:25:31,48728768,69835888
927255602639732737,2017-11-05 19:25:37,2304155569,20745180
927256058719956992,2017-11-05 19:27:26,15840979,109452988
927256352870694912,2017-11-05 19:28:36,336445286,2423486102
927256417366564864,2017-11-05 19:28:52,873052365418516481,2304155569
927256600544530432,2017-11-05 19:29:35,22993014,23728507
927256708115607552,2017-11-05 19:30:01,19050000,423114553
927257057094520832,2017-11-05 19:31:24,2896631589,866816238692859909
927257107795140608,2017-11-05 19:31:36,91387487,6821922
927257163310993408,2017-11-05 19:31:49,47777905,762413174381436928
927257164514697216,2017-11-05 19:31:50,17108529,634796515
927257247402680320,2017-11-05 19:32:10,2361009619,73318876
927257321901760512,2017-11-05 19:32:27,73049746,42381766
927257451900080128,2017-11-05 19:32:58,41629785,762413174381436928
927257569676136453,2017-11-05 19:33:26,165950557,1410056486
927257661724381184,2017-11-05 19:33:48,771005698641629184,589041083
927258023361380352,2017-11-05 19:35:15,3432897664,73318876
927258052570599425,2017-11-05 19:35:22,129845242,21518886
927258242455166982,2017-11-05 19:36:07,465257688,762413174381436928
927258603244924928,2017-11-05 19:37:33,25297086,39255936
927258603244924928,2017-11-05 19:37:33,25297086,6615142
927258603244924928,2017-11-05 19:37:33,25297086,77247456
927258640444280832,2017-11-05 19:37:42,2728229988,3105692317
927259190392999936,2017-11-05 19:39:53,2784231637,425986340
927259558145167360,2017-11-05 19:41:20,19338246,721429073545818112
927259912379318272,2017-11-05 19:42:45,79062928,734710859608399872
927259995846139909,2017-11-05 19:43:05,8839632,36623448
927260155879702529,2017-11-05 19:43:43,146966339,2958324398
927260299576487936,2017-11-05 19:44:17,88986363,69835888
927260388999286784,2017-11-05 19:44:39,3248228486,866816238692859909
927260481378758657,2017-11-05 19:45:01,196053757,196053757
927260997844459520,2017-11-05 19:47:04,302084604,73318876
927261420521185281,2017-11-05 19:48:44,2784231637,425986340
927261516981784578,2017-11-05 19:49:07,84279963,866816238692859909
927261664684023808,2017-11-05 19:49:43,17108529,2493713760
927261664684023808,2017-11-05 19:49:43,17108529,634796515
927261762340179968,2017-11-05 19:50:06,184831476,385437296
927261932431794176,2017-11-05 19:50:47,1375319000,1410056486
927261951327068160,2017-11-05 19:50:51,3154523053,36623448
927261988907970560,2017-11-05 19:51:00,2442994366,747434023
927262014405165056,2017-11-05 19:51:06,1079911297,425580734
927262431063056384,2017-11-05 19:52:45,768362756353339392,326545518
927262690539479040,2017-11-05 19:53:47,897282227708469248,156464691
927262690539479040,2017-11-05 19:53:47,897282227708469248,74382140
927262715550322688,2017-11-05 19:53:53,168090600,2730594234
927262857623990277,2017-11-05 19:54:27,126318704,762413174381436928
927262880789090308,2017-11-05 19:54:33,395514224,857707212415881216
927262970790535170,2017-11-05 19:54:54,41629785,762413174381436928
927263225275731973,2017-11-05 19:55:55,2446050986,634796515
927263264597258241,2017-11-05 19:56:04,212293449,258549970
927263381207306240,2017-11-05 19:56:32,395514224,385437296
927263409560629248,2017-11-05 19:56:39,784642087736053761,2890388616
927263622799138816,2017-11-05 19:57:30,38515920,43056399
927263956103725056,2017-11-05 19:58:49,100586457,267695291
927264253727444992,2017-11-05 20:00:00,34385709,721429073545818112
927264275059564544,2017-11-05 20:00:05,18470775,516209213
927264396400906240,2017-11-05 20:00:34,2784231637,425986340
927264541909618689,2017-11-05 20:01:09,15976705,1695568933
927264565871570944,2017-11-05 20:01:14,792963458379767808,1695568933
927264673241714689,2017-11-05 20:01:40,1912709113,36623448
927264681936355328,2017-11-05 20:01:42,351552704,2958324398
927264681936355328,2017-11-05 20:01:42,351552704,392660909
927264805529952256,2017-11-05 20:02:12,2160528996,899798038218063872
927264857300328449,2017-11-05 20:02:24,14063426,191777364
927265077584994304,2017-11-05 20:03:16,17111029,1221089048
927265334817538048,2017-11-05 20:04:18,397811354,1221089048
927265452786532352,2017-11-05 20:04:46,792963458379767808,1695568933
927265540959342594,2017-11-05 20:05:07,18628034,20745180
927265717195558913,2017-11-05 20:05:49,47777905,762413174381436928
927265816567058434,2017-11-05 20:06:13,27058591,1200265776
927265906086031363,2017-11-05 20:06:34,25073877,36623448
927266237415149568,2017-11-05 20:07:53,360959995,833693328180903942
927266313722097666,2017-11-05 20:08:11,18628034,20745180
927266327022014464,2017-11-05 20:08:14,2584476138,762413174381436928
927266617423044608,2017-11-05 20:09:24,2493810115,602458354
927266718791163908,2017-11-05 20:09:48,274900433,207092182
927266722746380288,2017-11-05 20:09:49,19513425,73318876
927266792464039936,2017-11-05 20:10:05,799870620,420672054
927266976808005634,2017-11-05 20:10:49,302918532,385437296
927267052183625729,2017-11-05 20:11:07,735743252037402624,3270785798
927267110757203969,2017-11-05 20:11:21,1194747362,457724262
927267153752895488,2017-11-05 20:11:31,465252601,721429073545818112
927267221377650688,2017-11-05 20:11:48,2954198750,113590601
927267221377650688,2017-11-05 20:11:48,2954198750,22906827
927267221377650688,2017-11-05 20:11:48,2954198750,3323084130
927267291430928384,2017-11-05 20:12:04,9890492,2633835446
927267318391914496,2017-11-05 20:12:11,561322592,69835888
927267330819874817,2017-11-05 20:12:14,14433996,721429073545818112
927267330819874817,2017-11-05 20:12:14,14433996,762413174381436928
927267388755730434,2017-11-05 20:12:27,623673092,73318876
927267608860164096,2017-11-05 20:13:20,1194747362,457724262
927267661028909056,2017-11-05 20:13:32,792963458379767808,2953233739
927267913412808705,2017-11-05 20:14:33,22023617,762413174381436928
927267939992006661,2017-11-05 20:14:39,724956066543456257,920135732970188800
927268160159363072,2017-11-05 20:15:31,739260818814967808,112040405
927268239293300736,2017-11-05 20:15:50,30364057,866816238692859909
927268324836175872,2017-11-05 20:16:11,17582179,762413174381436928
927268352837353473,2017-11-05 20:16:17,594175899,3032702545
927268352837353473,2017-11-05 20:16:17,594175899,34615326
927268352837353473,2017-11-05 20:16:17,594175899,35593005
927268352837353473,2017-11-05 20:16:17,594175899,41060589
927268352837353473,2017-11-05 20:16:17,594175899,597960110
927268531330314240,2017-11-05 20:17:00,47777905,762413174381436928
927268566872633344,2017-11-05 20:17:08,160856325,2584208478
927268698766880768,2017-11-05 20:17:40,293432948,1382305476
927268861270925312,2017-11-05 20:18:19,792963458379767808,1695568933
927268880547905537,2017-11-05 20:18:23,244740758,2855203795
927268880547905537,2017-11-05 20:18:23,244740758,490221177
927268881248403456,2017-11-05 20:18:23,3368822652,112040405
927268932506939392,2017-11-05 20:18:35,40416828,2181188602
927268970104623104,2017-11-05 20:18:44,281852790,920135732970188800
927269362658168832,2017-11-05 20:20:18,106863787,267695291
927269457650741248,2017-11-05 20:20:41,89423854,36623448
927269483869286401,2017-11-05 20:20:47,2584476138,762413174381436928
927269573140844544,2017-11-05 20:21:08,867038063985389568,112040405
927269656850608128,2017-11-05 20:21:28,289264257,1284418651
927269666237562880,2017-11-05 20:21:30,485613466,1426865454
927269675557195776,2017-11-05 20:21:33,9560992,834169495
927269698596610048,2017-11-05 20:21:38,262856460,2573938082
927269740665597954,2017-11-05 20:21:48,93217769,2311140595
927269740665597954,2017-11-05 20:21:48,93217769,329754838
927269740665597954,2017-11-05 20:21:48,93217769,499113155
927269740665597954,2017-11-05 20:21:48,93217769,887507479562559488
927269801176727553,2017-11-05 20:22:03,2658043949,1410056486
927269941253943297,2017-11-05 20:22:36,368196789,1221089048
927269941253943297,2017-11-05 20:22:36,368196789,34615326
927269946702249984,2017-11-05 20:22:37,2655609206,920135732970188800
927269966709174272,2017-11-05 20:22:42,554384588,222363217
927270035051048960,2017-11-05 20:22:58,276853175,613765548
927270179154866176,2017-11-05 20:23:33,26090319,425986340
927270281663696899,2017-11-05 20:23:57,308121056,61114269
927270311783026689,2017-11-05 20:24:04,871615011214565377,2231897731
927270311783026689,2017-11-05 20:24:04,871615011214565377,499113155
927270311783026689,2017-11-05 20:24:04,871615011214565377,69244382
927270532113891329,2017-11-05 20:24:57,27288119,803427129081761792
927270561973243907,2017-11-05 20:25:04,37666984,19827010
927270683805192193,2017-11-05 20:25:33,2789464834,754230356803411968
927271149481762817,2017-11-05 20:27:24,2768501,589041083
927271165994852352,2017-11-05 20:27:28,771482928018706432,252504525
927271172223332352,2017-11-05 20:27:29,40985167,2493713760
927271277118750722,2017-11-05 20:27:54,61451329,415870071
927271332751982592,2017-11-05 20:28:08,594175899,35593005
927271416331780096,2017-11-05 20:28:28,145045988,69835888
927271417917227008,2017-11-05 20:28:28,88289871,734710859608399872
927271436653248512,2017-11-05 20:28:33,37312056,566131396
927271484745232384,2017-11-05 20:28:44,18643437,316991323
927271506463379459,2017-11-05 20:28:49,5402612,589041083
927271552864862208,2017-11-05 20:29:00,806382302,866161860021702656
927271590886125568,2017-11-05 20:29:09,47239658,33525847
927271649187127298,2017-11-05 20:29:23,16302242,908203511170531329
927271864967319552,2017-11-05 20:30:15,131102007,467981668
927271880951771136,2017-11-05 20:30:18,269055437,910040329
927271948836466688,2017-11-05 20:30:35,36521470,187836067
927272150179786752,2017-11-05 20:31:23,16627712,1695568933
927272313669566470,2017-11-05 20:32:02,1108565574,1695568933
927272458696183808,2017-11-05 20:32:36,49698134,2316787261
927272458696183808,2017-11-05 20:32:36,49698134,36623448
927272687810109445,2017-11-05 20:33:31,1286473790,59148397
927272781506637825,2017-11-05 20:33:53,792213100388810752,566131396
927272858736320512,2017-11-05 20:34:12,194591769,200276058
927273044862697473,2017-11-05 20:34:56,269055437,191777364
927273123229048832,2017-11-05 20:35:15,148962634,1078558333
927273290099433472,2017-11-05 20:35:54,560120722,124945481
927273601966915585,2017-11-05 20:37:09,365084207,69835888
927273835367342080,2017-11-05 20:38:04,47008273,2181188602
927273841524723712,2017-11-05 20:38:06,849339923308171265,1382305476
927273905043189760,2017-11-05 20:38:21,911645569789173760,77247456
927274081036263429,2017-11-05 20:39:03,1171355864,79151924
927274199156011008,2017-11-05 20:39:31,90257048,226527580
927274241342369792,2017-11-05 20:39:41,1223394830,1221089048
927274324914049025,2017-11-05 20:40:01,54984403,415870071
927274398557573120,2017-11-05 20:40:19,40746074,3032702545
927274503305965568,2017-11-05 20:40:44,594175899,35593005
927274530082639878,2017-11-05 20:40:50,37312056,566131396
927274623875604480,2017-11-05 20:41:12,2181188602,2181188602
927274794097180672,2017-11-05 20:41:53,58974496,3007815702
927275116517396480,2017-11-05 20:43:10,1195441,927422499167408135
927275124990054401,2017-11-05 20:43:12,2181188602,2181188602
927275282511171584,2017-11-05 20:43:49,23879043,1100007859
927275395564453888,2017-11-05 20:44:16,16627712,43056399
927275472928456704,2017-11-05 20:44:35,195635551,152891927
927275551655591937,2017-11-05 20:44:54,316991323,316991323
927275581997240320,2017-11-05 20:45:01,25087685,42381766
927275633415159810,2017-11-05 20:45:13,464944622,762413174381436928
927275735978598408,2017-11-05 20:45:38,2181188602,2181188602
927276114866855937,2017-11-05 20:47:08,871108770096586752,36623448
927276233758449664,2017-11-05 20:47:36,365084207,69835888
927276275231752192,2017-11-05 20:47:46,433804134,425986340
927276393460850689,2017-11-05 20:48:14,349803020,226527580
927276760961499136,2017-11-05 20:49:42,4553061,326545518
927277060573224961,2017-11-05 20:50:53,769957426091008001,39189226
